run_id,final_state,target_character,pe,gpt_model,branch_factor,exp_name,evaluator,total_iterations,n_self_alignment,feedback_type,feedback_input_type,total_timesteps,reward_feature,fewshot,problem,seed,Evaluation/llm_iteration,Evaluation/acc_imp_perc,Evaluation/exist_imp_perc,Evaluation/reach_imp_perc,Evaluation/path_length,Evaluation/fn_imp_perc,Evaluation/fp_imp_perc,Evaluation/tn_imp_perc,Evaluation/tp_imp_perc,Evaluation/solvability,Evaluation/playability,score,Evaluation/naive_playability
pqy95q71,finished,2,got,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,2,1,0.24444444477558136,0.6333333849906921,0.550000011920929,27.0,2.266666889190674,0.0,0.4333333671092987,0.30000001192092896,0.4333333671092987,0.8000000715255737,0.24444444477558136,
pqy95q71,finished,2,got,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,2,2,0.0,0.8666667342185974,0.18333333730697632,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
pqy95q71,finished,2,got,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,2,3,0.01111111231148243,0.98333340883255,0.28333336114883423,26.0,2.933333396911621,0.03333333507180214,0.0,0.03333333507180214,0.0,0.03333333507180214,0.01111111231148243,
pqy95q71,finished,2,got,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,2,4,0.01111111231148243,0.98333340883255,0.28333336114883423,26.0,2.933333396911621,0.03333333507180214,0.0,0.03333333507180214,0.0,0.03333333507180214,0.01111111231148243,
pqy95q71,finished,2,got,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,2,5,0.0,0.5666667222976685,0.01666666753590107,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
pqy95q71,finished,2,got,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,2,6,0.0,0.5666667222976685,0.01666666753590107,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
5d4jokst,finished,2,got,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,3,1,0.02222222462296486,1.0,0.1666666716337204,28.0,2.9000000953674316,0.03333333507180214,0.0,0.06666667014360428,0.03333333507180214,0.03333333507180214,0.02222222462296486,
5d4jokst,finished,2,got,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,3,2,0.04444444924592972,0.8166667222976685,0.21666668355464935,27.5,2.866666793823242,0.0,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.13333334028720856,0.04444444924592972,
5d4jokst,finished,2,got,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,3,3,0.0,0.7500000596046448,0.0833333358168602,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
5d4jokst,finished,2,got,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,3,4,0.0,0.7500000596046448,0.0833333358168602,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
5d4jokst,finished,2,got,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,3,5,0.04444444924592972,0.8166667222976685,0.21666668355464935,27.5,2.866666793823242,0.0,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.13333334028720856,0.04444444924592972,
5d4jokst,finished,2,got,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,3,6,0.0,0.36666667461395264,0.0833333358168602,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
v7p9xwsn,finished,2,got,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,4,1,0.0,0.7166666984558105,0.03333333507180214,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
v7p9xwsn,finished,2,got,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,4,2,0.0,0.8000000715255737,0.13333334028720856,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
v7p9xwsn,finished,2,got,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,4,3,0.0,0.8000000715255737,0.13333334028720856,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,
v7p9xwsn,finished,2,got,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,4,4,0.03333333507180214,0.5666667222976685,0.2666666805744171,26.76923179626465,2.9000000953674316,0.0,0.03333333507180214,0.06666667014360428,0.03333333507180214,0.4333333671092987,0.03333333507180214,
v7p9xwsn,finished,2,got,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,4,5,0.055555559694767,0.8833333849906921,0.40000003576278687,29.0,2.8333334922790527,0.0,0.06666667014360428,0.10000000894069672,0.06666667014360428,0.13333334028720856,0.055555559694767,
v7p9xwsn,finished,2,got,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,4,6,0.055555559694767,0.8833333849906921,0.40000003576278687,29.0,2.8333334922790527,0.0,0.06666667014360428,0.10000000894069672,0.06666667014360428,0.13333334028720856,0.055555559694767,
u2ipmhmv,finished,1,tot,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,1,1,0.0,0.5666667222976685,0.4333333671092987,27.052631378173828,3.000000238418579,0.0,0.0,0.0,0.0,0.6333333849906921,0.0,
u2ipmhmv,finished,1,tot,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,1,2,0.0,0.3333333432674408,0.3333333432674408,26.000001907348633,2.7333335876464844,0.2666666805744171,0.0,0.0,0.13333334028720856,1.0,0.0,
u2ipmhmv,finished,1,tot,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,1,3,0.0,0.36666667461395264,0.20000001788139343,27.272727966308594,3.000000238418579,0.0,0.0,0.0,0.0,0.36666667461395264,0.0,
u2ipmhmv,finished,1,tot,gpt-4o,2,llmeval,llm,6,0,default,array,50000000,array,False,dungeon3,1,4,0.0,0.36666667461395264,0.20000001788139343,27.272727966308594,3.000000238418579,0.0,0.0,0.0,0.0,0.36666667461395264,0.0,
